Date,Report_Month,County_Name,County_Code,Metric,Value
2022-01-01,Jan 2022,Alameda,01,One-person Cases,5991.0
2022-01-01,Jan 2022,Los Angeles,19,One-person Cases,101511.0
2022-01-01,Jan 2022,Madera,20,One-person Cases,33.0
2022-01-01,Jan 2022,Marin,21,One-person Cases,1018.0
2022-01-01,Jan 2022,San Mateo,41,One-person Cases,188.0
2022-01-01,Jan 2022,Santa Barbara,42,One-person Cases,
2022-01-01,Jan 2022,Santa Clara,43,One-person Cases,4520.0
2022-01-01,Jan 2022,Santa Cruz,44,One-person Cases,
2022-01-01,Jan 2022,Shasta,45,One-person Cases,188.0
2022-01-01,Jan 2022,Sierra,46,One-person Cases,11.0
2022-01-01,Jan 2022,San Luis Obispo,40,One-person Cases,
2022-01-01,Jan 2022,Siskiyou,47,One-person Cases,20.0
2022-01-01,Jan 2022,Sonoma,49,One-person Cases,
2022-01-01,Jan 2022,Stanislaus,50,One-person Cases,342.0
2022-01-01,Jan 2022,Sutter,51,One-person Cases,
2022-01-01,Jan 2022,Tehama,52,One-person Cases,
2022-01-01,Jan 2022,Trinity,53,One-person Cases,
2022-01-01,Jan 2022,Tulare,54,One-person Cases,
2022-01-01,Jan 2022,Solano,48,One-person Cases,293.0
2022-01-01,Jan 2022,San Joaquin,39,One-person Cases,195.0
2022-01-01,Jan 2022,San Francisco,38,One-person Cases,4725.0
2022-01-01,Jan 2022,San Diego,37,One-person Cases,3679.0
2022-01-01,Jan 2022,Mariposa,22,One-person Cases,20.0
2022-01-01,Jan 2022,Mendocino,23,One-person Cases,40.0
2022-01-01,Jan 2022,Merced,24,One-person Cases,46.0
2022-01-01,Jan 2022,Modoc,25,One-person Cases,43.0
2022-01-01,Jan 2022,Mono,26,One-person Cases,0.0
2022-01-01,Jan 2022,Monterey,27,One-person Cases,
2022-01-01,Jan 2022,Napa,28,One-person Cases,13.0
2022-01-01,Jan 2022,Nevada,29,One-person Cases,72.0
2022-01-01,Jan 2022,Orange,30,One-person Cases,4322.0
2022-01-01,Jan 2022,Placer,31,One-person Cases,129.0
2022-01-01,Jan 2022,Plumas,32,One-person Cases,
2022-01-01,Jan 2022,Riverside,33,One-person Cases,2317.0
2022-01-01,Jan 2022,Sacramento,34,One-person Cases,
2022-01-01,Jan 2022,San Benito,35,One-person Cases,111.0
2022-01-01,Jan 2022,San Bernardino,36,One-person Cases,52.0
2022-01-01,Jan 2022,Sutter,51,Net GR Expenditure,715.0
2022-01-01,Jan 2022,Stanislaus,50,Net GR Expenditure,125815.0
2022-01-01,Jan 2022,Ventura,56,One-person Cases,
2022-01-01,Jan 2022,Solano,48,Net GR Expenditure,125325.0
2022-01-01,Jan 2022,Kern,15,Net GR Expenditure,313792.0
2022-01-01,Jan 2022,Inyo,14,Net GR Expenditure,8064.0
2022-01-01,Jan 2022,Imperial,13,Net GR Expenditure,9987.78
2022-01-01,Jan 2022,Humboldt,12,Net GR Expenditure,8641.0
2022-01-01,Jan 2022,Glenn,11,Net GR Expenditure,3714.0
2022-01-01,Jan 2022,Fresno,10,Net GR Expenditure,165425.0
2022-01-01,Jan 2022,Kings,16,Net GR Expenditure,43939.0
2022-01-01,Jan 2022,Del Norte,08,Net GR Expenditure,5394.0
2022-01-01,Jan 2022,Yuba,58,Total GR Cases,24.0
2022-01-01,Jan 2022,Yolo,57,Total GR Cases,40.0
2022-01-01,Jan 2022,Ventura,56,Total GR Cases,92.0
2022-01-01,Jan 2022,Tuolumne,55,Total GR Cases,
2022-01-01,Jan 2022,Tulare,54,Total GR Cases,250.0
2022-01-01,Jan 2022,Trinity,53,Total GR Cases,
2022-01-01,Jan 2022,Contra Costa,07,Net GR Expenditure,108256.0
2022-01-01,Jan 2022,Tehama,52,Total GR Cases,
2022-01-01,Jan 2022,Lake,17,Net GR Expenditure,341.0
2022-01-01,Jan 2022,Los Angeles,19,Net GR Expenditure,22916753.0
2022-01-01,Jan 2022,Orange,30,Net GR Expenditure,1119186.0
2022-01-01,Jan 2022,Placer,31,Net GR Expenditure,21753.0
2022-01-01,Jan 2022,Plumas,32,Net GR Expenditure,1172.0
2022-01-01,Jan 2022,Riverside,33,Net GR Expenditure,574283.0
2022-01-01,Jan 2022,Monterey,27,Net GR Expenditure,48138.0
2022-01-01,Jan 2022,Mono,26,Net GR Expenditure,0.0
2022-01-01,Jan 2022,Lassen,18,Net GR Expenditure,12698.0
2022-01-01,Jan 2022,Modoc,25,Net GR Expenditure,10241.0
2022-01-01,Jan 2022,Merced,24,Net GR Expenditure,6033.0
2022-01-01,Jan 2022,Mendocino,23,Net GR Expenditure,8077.0
2022-01-01,Jan 2022,Mariposa,22,Net GR Expenditure,6181.0
2022-01-01,Jan 2022,Marin,21,Net GR Expenditure,360054.0
2022-01-01,Jan 2022,Madera,20,Net GR Expenditure,9144.0
2022-01-01,Jan 2022,Sacramento,34,Net GR Expenditure,983631.0
2022-01-01,Jan 2022,Sonoma,49,Net GR Expenditure,4601.0
2022-01-01,Jan 2022,Sutter,51,Total GR Cases,
2022-01-01,Jan 2022,Contra Costa,07,Total GR Expenditure,124240.0
2022-01-01,Jan 2022,Sonoma,49,Total GR Cases,91.0
2022-01-01,Jan 2022,San Francisco,38,Net GR Expenditure,2651182.0
2022-01-01,Jan 2022,San Joaquin,39,Net GR Expenditure,26030.0
2022-01-01,Jan 2022,Plumas,32,Total GR Cases,
2022-01-01,Jan 2022,Placer,31,Total GR Cases,129.0
2022-01-01,Jan 2022,Orange,30,Total GR Cases,4383.0
2022-01-01,Jan 2022,Nevada,29,Total GR Cases,72.0
2022-01-01,Jan 2022,San Diego,37,Net GR Expenditure,1576758.0
2022-01-01,Jan 2022,San Luis Obispo,40,Net GR Expenditure,145287.0
2022-01-01,Jan 2022,Santa Barbara,42,Net GR Expenditure,22972.0
2022-01-01,Jan 2022,Santa Clara,43,Net GR Expenditure,952971.0
2022-01-01,Jan 2022,Santa Cruz,44,Net GR Expenditure,78408.0
2022-01-01,Jan 2022,Shasta,45,Net GR Expenditure,56397.0
2022-01-01,Jan 2022,Sierra,46,Net GR Expenditure,5041.0
2022-01-01,Jan 2022,Siskiyou,47,Net GR Expenditure,4202.0
2022-01-01,Jan 2022,San Mateo,41,Net GR Expenditure,96071.0
2022-01-01,Jan 2022,San Bernardino,36,Net GR Expenditure,3916.0
2022-01-01,Jan 2022,Riverside,33,Total GR Cases,2328.0
2022-01-01,Jan 2022,Sacramento,34,Total GR Cases,3235.0
2022-01-01,Jan 2022,Solano,48,Total GR Cases,293.0
2022-01-01,Jan 2022,Siskiyou,47,Total GR Cases,20.0
2022-01-01,Jan 2022,Sierra,46,Total GR Cases,11.0
2022-01-01,Jan 2022,Shasta,45,Total GR Cases,188.0
2022-01-01,Jan 2022,Santa Cruz,44,Total GR Cases,169.0
2022-01-01,Jan 2022,Santa Clara,43,Total GR Cases,4533.0
2022-01-01,Jan 2022,Santa Barbara,42,Total GR Cases,251.0
2022-01-01,Jan 2022,San Mateo,41,Total GR Cases,188.0
2022-01-01,Jan 2022,San Benito,35,Net GR Expenditure,33245.0
2022-01-01,Jan 2022,San Luis Obispo,40,Total GR Cases,440.0
2022-01-01,Jan 2022,San Joaquin,39,Total GR Cases,195.0
2022-01-01,Jan 2022,San Francisco,38,Total GR Cases,4747.0
2022-01-01,Jan 2022,San Diego,37,Total GR Cases,3694.0
2022-01-01,Jan 2022,San Bernardino,36,Total GR Cases,52.0
2022-01-01,Jan 2022,San Benito,35,Total GR Cases,111.0
2022-01-01,Jan 2022,Nevada,29,Net GR Expenditure,-5202.0
2022-01-01,Jan 2022,Napa,28,Net GR Expenditure,686.0
2022-02-01,Feb 2022,Fresno,10,Net GR Expenditure,131377.0
2022-02-01,Feb 2022,Colusa,06,Net GR Expenditure,726.0
2022-02-01,Feb 2022,San Bernardino,36,Net GR Expenditure,26482.0
2022-02-01,Feb 2022,San Diego,37,Net GR Expenditure,1564057.0
2022-02-01,Feb 2022,San Francisco,38,Net GR Expenditure,2397036.0
2022-02-01,Feb 2022,San Joaquin,39,Net GR Expenditure,-24375.0
2022-02-01,Feb 2022,San Luis Obispo,40,Net GR Expenditure,132879.0
2022-02-01,Feb 2022,San Mateo,41,Net GR Expenditure,101551.0
2022-02-01,Feb 2022,Santa Barbara,42,Net GR Expenditure,22215.0
2022-02-01,Feb 2022,Santa Clara,43,Net GR Expenditure,838464.0
2022-02-01,Feb 2022,Santa Cruz,44,Net GR Expenditure,86979.0
2022-02-01,Feb 2022,Shasta,45,Net GR Expenditure,45622.0
2022-02-01,Feb 2022,San Benito,35,Net GR Expenditure,32034.0
2022-02-01,Feb 2022,Siskiyou,47,Net GR Expenditure,5634.0
2022-02-01,Feb 2022,Sonoma,49,Net GR Expenditure,11159.0
2022-02-01,Feb 2022,Stanislaus,50,Net GR Expenditure,135363.0
2022-02-01,Feb 2022,Sutter,51,Net GR Expenditure,1294.0
2022-02-01,Feb 2022,Tehama,52,Net GR Expenditure,-4613.0
2022-02-01,Feb 2022,Trinity,53,Net GR Expenditure,-3408.0
2022-02-01,Feb 2022,Tulare,54,Net GR Expenditure,45986.0
2022-02-01,Feb 2022,Tuolumne,55,Net GR Expenditure,1096.0
2022-02-01,Feb 2022,Ventura,56,Net GR Expenditure,13482.0
2022-02-01,Feb 2022,Yolo,57,Net GR Expenditure,8060.0
2022-02-01,Feb 2022,Yuba,58,Net GR Expenditure,-8198.0
2022-02-01,Feb 2022,Solano,48,Net GR Expenditure,92383.0
2022-02-01,Feb 2022,Sacramento,34,Net GR Expenditure,947199.0
2022-02-01,Feb 2022,Riverside,33,Net GR Expenditure,558145.0
2022-02-01,Feb 2022,Plumas,32,Net GR Expenditure,1720.0
2022-02-01,Feb 2022,Contra Costa,07,Net GR Expenditure,118999.0
2022-02-01,Feb 2022,Del Norte,08,Net GR Expenditure,8574.0
2022-02-01,Feb 2022,Glenn,11,Net GR Expenditure,10026.0
2022-02-01,Feb 2022,Humboldt,12,Net GR Expenditure,-1495.0
2022-02-01,Feb 2022,Imperial,13,Net GR Expenditure,10485.36
2022-02-01,Feb 2022,Inyo,14,Net GR Expenditure,6860.0
2022-02-01,Feb 2022,Kern,15,Net GR Expenditure,276159.0
2022-02-01,Feb 2022,Kings,16,Net GR Expenditure,44385.0
2022-02-01,Feb 2022,Lake,17,Net GR Expenditure,341.0
2022-02-01,Feb 2022,Lassen,18,Net GR Expenditure,-6244.0
2022-02-01,Feb 2022,Los Angeles,19,Net GR Expenditure,20929839.0
2022-02-01,Feb 2022,Madera,20,Net GR Expenditure,13467.0
2022-02-01,Feb 2022,Marin,21,Net GR Expenditure,381470.0
2022-02-01,Feb 2022,Mariposa,22,Net GR Expenditure,4295.0
2022-02-01,Feb 2022,Mendocino,23,Net GR Expenditure,4673.0
2022-02-01,Feb 2022,Merced,24,Net GR Expenditure,4748.0
2022-02-01,Feb 2022,Modoc,25,Net GR Expenditure,9389.0
2022-02-01,Feb 2022,Mono,26,Net GR Expenditure,
2022-02-01,Feb 2022,Monterey,27,Net GR Expenditure,-10963.0
2022-02-01,Feb 2022,Napa,28,Net GR Expenditure,2631.0
2022-02-01,Feb 2022,Nevada,29,Net GR Expenditure,17344.0
2022-02-01,Feb 2022,Orange,30,Net GR Expenditure,1147162.0
2022-02-01,Feb 2022,Placer,31,Net GR Expenditure,15006.0
2022-02-01,Feb 2022,Calaveras,05,Net GR Expenditure,1534.0
2022-02-01,Feb 2022,Sierra,46,Net GR Expenditure,4665.0
2022-02-01,Feb 2022,Los Angeles,19,Total GR Expenditure,21574307.0
2022-02-01,Feb 2022,Alpine,02,Total GR Expenditure,0.0
2022-02-01,Feb 2022,San Bernardino,36,Total GR Expenditure,29900.0
2022-02-01,Feb 2022,San Diego,37,Total GR Expenditure,1644217.0
2022-02-01,Feb 2022,San Francisco,38,Total GR Expenditure,2711104.0
2022-02-01,Feb 2022,San Joaquin,39,Total GR Expenditure,12837.0
2022-02-01,Feb 2022,San Luis Obispo,40,Total GR Expenditure,142673.0
2022-02-01,Feb 2022,San Mateo,41,Total GR Expenditure,105557.0
2022-02-01,Feb 2022,Santa Barbara,42,Total GR Expenditure,24689.0
2022-02-01,Feb 2022,Santa Clara,43,Total GR Expenditure,852298.0
2022-02-01,Feb 2022,Santa Cruz,44,Total GR Expenditure,87084.0
2022-02-01,Feb 2022,Shasta,45,Total GR Expenditure,84029.0
2022-02-01,Feb 2022,Sierra,46,Total GR Expenditure,4665.0
2022-02-01,Feb 2022,Siskiyou,47,Total GR Expenditure,5794.0
2022-02-01,Feb 2022,Solano,48,Total GR Expenditure,111840.0
2022-02-01,Feb 2022,Sonoma,49,Total GR Expenditure,11932.0
2022-02-01,Feb 2022,Stanislaus,50,Total GR Expenditure,139891.0
2022-02-01,Feb 2022,Sutter,51,Total GR Expenditure,1294.0
2022-02-01,Feb 2022,Tehama,52,Total GR Expenditure,3081.0
2022-02-01,Feb 2022,Trinity,53,Total GR Expenditure,2153.0
2022-02-01,Feb 2022,Tulare,54,Total GR Expenditure,47119.0
2022-02-01,Feb 2022,Tuolumne,55,Total GR Expenditure,1096.0
2022-02-01,Feb 2022,Ventura,56,Total GR Expenditure,18929.0
2022-02-01,Feb 2022,Yolo,57,Total GR Expenditure,8060.0
2022-02-01,Feb 2022,Yuba,58,Total GR Expenditure,5906.0
2022-02-01,Feb 2022,Butte,04,Net GR Expenditure,146828.0
2022-02-01,Feb 2022,Amador,03,Net GR Expenditure,0.0
2022-02-01,Feb 2022,Alpine,02,Net GR Expenditure,0.0
2022-02-01,Feb 2022,Alameda,01,Net GR Expenditure,1896542.0
2022-02-01,Feb 2022,San Benito,35,Total GR Expenditure,32034.0
2022-02-01,Feb 2022,Alameda,01,Total GR Expenditure,2132112.0
2022-02-01,Feb 2022,Sacramento,34,Total GR Expenditure,971902.0
2022-02-01,Feb 2022,Plumas,32,Total GR Expenditure,1750.0
2022-02-01,Feb 2022,Amador,03,Total GR Expenditure,0.0
2022-02-01,Feb 2022,Butte,04,Total GR Expenditure,152256.0
2022-02-01,Feb 2022,Calaveras,05,Total GR Expenditure,1864.0
2022-02-01,Feb 2022,Colusa,06,Total GR Expenditure,726.0
2022-02-01,Feb 2022,Contra Costa,07,Total GR Expenditure,128645.0
2022-02-01,Feb 2022,Del Norte,08,Total GR Expenditure,8574.0
2022-02-01,Feb 2022,Fresno,10,Total GR Expenditure,189851.0
2022-02-01,Feb 2022,Glenn,11,Total GR Expenditure,10026.0
2022-02-01,Feb 2022,Humboldt,12,Total GR Expenditure,27287.0
2022-02-01,Feb 2022,Imperial,13,Total GR Expenditure,10485.36
2022-02-01,Feb 2022,Inyo,14,Total GR Expenditure,6860.0
2022-02-01,Feb 2022,Kern,15,Total GR Expenditure,315250.0
2022-02-01,Feb 2022,Kings,16,Total GR Expenditure,44410.0
2022-02-01,Feb 2022,Lake,17,Total GR Expenditure,341.0
2022-02-01,Feb 2022,Lassen,18,Total GR Expenditure,12468.0
2022-02-01,Feb 2022,Madera,20,Total GR Expenditure,13467.0
2022-02-01,Feb 2022,Marin,21,Total GR Expenditure,381727.0
2022-02-01,Feb 2022,Mariposa,22,Total GR Expenditure,4295.0
2022-02-01,Feb 2022,Mendocino,23,Total GR Expenditure,9121.0
2022-02-01,Feb 2022,Merced,24,Total GR Expenditure,5661.0
2022-02-01,Feb 2022,Modoc,25,Total GR Expenditure,9389.0
2022-02-01,Feb 2022,Mono,26,Total GR Expenditure,591.0
2022-02-01,Feb 2022,Monterey,27,Total GR Expenditure,60620.0
2022-02-01,Feb 2022,Napa,28,Total GR Expenditure,2631.0
2022-02-01,Feb 2022,Nevada,29,Total GR Expenditure,17356.0
2022-02-01,Feb 2022,Orange,30,Total GR Expenditure,1190785.0
2022-02-01,Feb 2022,Placer,31,Total GR Expenditure,19966.0
2022-02-01,Feb 2022,Riverside,33,Total GR Expenditure,565579.0
2022-02-01,Feb 2022,Butte,04,One-person Cases,218.0
2022-02-01,Feb 2022,Amador,03,One-person Cases,0.0
2022-02-01,Feb 2022,Tehama,52,Total GR Cases,
2022-02-01,Feb 2022,San Diego,37,One-person Cases,
2022-02-01,Feb 2022,San Bernardino,36,One-person Cases,60.0
2022-02-01,Feb 2022,San Benito,35,One-person Cases,116.0
2022-02-01,Feb 2022,Sacramento,34,One-person Cases,
2022-02-01,Feb 2022,Alpine,02,One-person Cases,0.0
2022-02-01,Feb 2022,Riverside,33,One-person Cases,
2022-02-01,Feb 2022,Plumas,32,One-person Cases,12.0
2022-02-01,Feb 2022,Placer,31,One-person Cases,120.0
2022-02-01,Feb 2022,Orange,30,One-person Cases,4186.0
2022-02-01,Feb 2022,Nevada,29,One-person Cases,
2022-02-01,Feb 2022,Napa,28,One-person Cases,19.0
2022-02-01,Feb 2022,San Francisco,38,One-person Cases,4837.0
2022-02-01,Feb 2022,Monterey,27,One-person Cases,
2022-02-01,Feb 2022,Modoc,25,One-person Cases,38.0
2022-02-01,Feb 2022,Mendocino,23,One-person Cases,45.0
2022-02-01,Feb 2022,Mariposa,22,One-person Cases,14.0
2022-02-01,Feb 2022,Marin,21,One-person Cases,997.0
2022-02-01,Feb 2022,Madera,20,One-person Cases,
2022-02-01,Feb 2022,Los Angeles,19,One-person Cases,95198.0
2022-02-01,Feb 2022,Lassen,18,One-person Cases,36.0
2022-02-01,Feb 2022,Lake,17,One-person Cases,
2022-02-01,Feb 2022,Kings,16,One-person Cases,133.0
2022-02-01,Feb 2022,Kern,15,One-person Cases,694.0
2022-02-01,Feb 2022,Inyo,14,One-person Cases,16.0
2022-02-01,Feb 2022,Mono,26,One-person Cases,
2022-02-01,Feb 2022,San Joaquin,39,One-person Cases,200.0
2022-02-01,Feb 2022,San Luis Obispo,40,One-person Cases,
2022-02-01,Feb 2022,San Mateo,41,One-person Cases,183.0
2022-02-01,Feb 2022,Alameda,01,One-person Cases,5915.0
2022-02-01,Feb 2022,Sutter,51,Total GR Cases,
2022-02-01,Feb 2022,Ventura,56,Total GR Cases,79.0
2022-02-01,Feb 2022,Tuolumne,55,Total GR Cases,
2022-02-01,Feb 2022,Tulare,54,Total GR Cases,246.0
2022-02-01,Feb 2022,Trinity,53,Total GR Cases,
2022-02-01,Feb 2022,Alameda,01,Total GR Cases,5996.0
2022-02-01,Feb 2022,Alpine,02,Total GR Cases,0.0
2022-02-01,Feb 2022,Yuba,58,One-person Cases,19.0
2022-02-01,Feb 2022,Yolo,57,One-person Cases,36.0
2022-02-01,Feb 2022,Ventura,56,One-person Cases,
2022-02-01,Feb 2022,Tuolumne,55,One-person Cases,
2022-02-01,Feb 2022,Tulare,54,One-person Cases,
2022-02-01,Feb 2022,Trinity,53,One-person Cases,
2022-02-01,Feb 2022,Tehama,52,One-person Cases,
2022-02-01,Feb 2022,Sutter,51,One-person Cases,
2022-02-01,Feb 2022,Stanislaus,50,One-person Cases,
2022-02-01,Feb 2022,Sonoma,49,One-person Cases,
2022-02-01,Feb 2022,Solano,48,One-person Cases,266.0
2022-02-01,Feb 2022,Siskiyou,47,One-person Cases,18.0
2022-02-01,Feb 2022,Sierra,46,One-person Cases,
2022-02-01,Feb 2022,Shasta,45,One-person Cases,183.0
2022-02-01,Feb 2022,Santa Cruz,44,One-person Cases,
2022-02-01,Feb 2022,Santa Clara,43,One-person Cases,4622.0
2022-02-01,Feb 2022,Santa Barbara,42,One-person Cases,
2022-02-01,Feb 2022,Imperial,13,One-person Cases,50.0
2022-02-01,Feb 2022,Humboldt,12,One-person Cases,113.0
2022-02-01,Feb 2022,Merced,24,One-person Cases,43.0
2022-02-01,Feb 2022,Fresno,10,One-person Cases,
2022-02-01,Feb 2022,Mono,26,Total GR Cases,
2022-02-01,Feb 2022,Monterey,27,Total GR Cases,190.0
2022-02-01,Feb 2022,Napa,28,Total GR Cases,19.0
2022-02-01,Feb 2022,Nevada,29,Total GR Cases,80.0
2022-02-01,Feb 2022,Orange,30,Total GR Cases,4235.0
2022-02-01,Feb 2022,Placer,31,Total GR Cases,120.0
2022-02-01,Feb 2022,Plumas,32,Total GR Cases,12.0
2022-02-01,Feb 2022,Riverside,33,Total GR Cases,2156.0
2022-02-01,Feb 2022,Sacramento,34,Total GR Cases,2993.0
2022-02-01,Feb 2022,San Benito,35,Total GR Cases,116.0
2022-02-01,Feb 2022,Glenn,11,One-person Cases,35.0
2022-02-01,Feb 2022,San Diego,37,Total GR Cases,3720.0
2022-02-01,Feb 2022,San Francisco,38,Total GR Cases,4862.0
2022-02-01,Feb 2022,San Joaquin,39,Total GR Cases,200.0
2022-02-01,Feb 2022,San Luis Obispo,40,Total GR Cases,410.0
2022-02-01,Feb 2022,San Mateo,41,Total GR Cases,183.0
2022-02-01,Feb 2022,Santa Barbara,42,Total GR Cases,259.0
2022-02-01,Feb 2022,Santa Clara,43,Total GR Cases,4635.0
2022-02-01,Feb 2022,Santa Cruz,44,Total GR Cases,163.0
2022-02-01,Feb 2022,Shasta,45,Total GR Cases,183.0
2022-02-01,Feb 2022,Sierra,46,Total GR Cases,
2022-02-01,Feb 2022,Siskiyou,47,Total GR Cases,18.0
2022-02-01,Feb 2022,Solano,48,Total GR Cases,266.0
2022-02-01,Feb 2022,Sonoma,49,Total GR Cases,88.0
2022-02-01,Feb 2022,Stanislaus,50,Total GR Cases,331.0
2022-02-01,Feb 2022,Modoc,25,Total GR Cases,38.0
2022-02-01,Feb 2022,Merced,24,Total GR Cases,43.0
2022-02-01,Feb 2022,San Bernardino,36,Total GR Cases,60.0
2022-02-01,Feb 2022,Mariposa,22,Total GR Cases,14.0
2022-02-01,Feb 2022,Mendocino,23,Total GR Cases,45.0
2022-02-01,Feb 2022,Contra Costa,07,One-person Cases,
2022-02-01,Feb 2022,Colusa,06,One-person Cases,
2022-02-01,Feb 2022,Calaveras,05,One-person Cases,
2022-02-01,Feb 2022,Amador,03,Total GR Cases,0.0
2022-02-01,Feb 2022,Yolo,57,Total GR Cases,36.0
2022-02-01,Feb 2022,Yuba,58,Total GR Cases,19.0
2022-02-01,Feb 2022,Butte,04,Total GR Cases,218.0
2022-02-01,Feb 2022,Calaveras,05,Total GR Cases,
2022-02-01,Feb 2022,Colusa,06,Total GR Cases,
2022-02-01,Feb 2022,Contra Costa,07,Total GR Cases,520.0
2022-02-01,Feb 2022,Del Norte,08,Total GR Cases,28.0
2022-02-01,Feb 2022,Del Norte,08,One-person Cases,28.0
2022-02-01,Feb 2022,Glenn,11,Total GR Cases,35.0
2022-02-01,Feb 2022,Fresno,10,Total GR Cases,914.0
2022-02-01,Feb 2022,Madera,20,Total GR Cases,37.0
2022-02-01,Feb 2022,Los Angeles,19,Total GR Cases,97550.0
2022-02-01,Feb 2022,Lassen,18,Total GR Cases,36.0
2022-02-01,Feb 2022,Lake,17,Total GR Cases,
2022-02-01,Feb 2022,Marin,21,Total GR Cases,997.0
2022-02-01,Feb 2022,Kern,15,Total GR Cases,712.0
2022-02-01,Feb 2022,Inyo,14,Total GR Cases,16.0
2022-02-01,Feb 2022,Imperial,13,Total GR Cases,50.0
2022-02-01,Feb 2022,Humboldt,12,Total GR Cases,113.0
2022-02-01,Feb 2022,Kings,16,Total GR Cases,133.0
2022-03-01,Mar 2022,Santa Cruz,44,One-person Cases,
2022-03-01,Mar 2022,Santa Clara,43,One-person Cases,4804.0
2022-03-01,Mar 2022,Santa Barbara,42,One-person Cases,
2022-03-01,Mar 2022,San Benito,35,One-person Cases,89.0
2022-03-01,Mar 2022,San Mateo,41,One-person Cases,205.0
2022-03-01,Mar 2022,San Joaquin,39,One-person Cases,270.0
2022-03-01,Mar 2022,San Francisco,38,One-person Cases,5035.0
2022-03-01,Mar 2022,San Diego,37,One-person Cases,3728.0
2022-03-01,Mar 2022,San Bernardino,36,One-person Cases,71.0
2022-03-01,Mar 2022,Shasta,45,One-person Cases,211.0
2022-03-01,Mar 2022,San Luis Obispo,40,One-person Cases,
2022-03-01,Mar 2022,Sierra,46,One-person Cases,
2022-03-01,Mar 2022,Tehama,52,One-person Cases,
2022-03-01,Mar 2022,Solano,48,One-person Cases,288.0
2022-03-01,Mar 2022,Sonoma,49,One-person Cases,92.0
2022-03-01,Mar 2022,Stanislaus,50,One-person Cases,
2022-03-01,Mar 2022,Sutter,51,One-person Cases,
2022-03-01,Mar 2022,Trinity,53,One-person Cases,
2022-03-01,Mar 2022,Tulare,54,One-person Cases,
2022-03-01,Mar 2022,Tuolumne,55,One-person Cases,
2022-03-01,Mar 2022,Ventura,56,One-person Cases,
2022-03-01,Mar 2022,Yolo,57,One-person Cases,37.0
2022-03-01,Mar 2022,Yuba,58,One-person Cases,
2022-03-01,Mar 2022,Sacramento,34,One-person Cases,2914.0
2022-03-01,Mar 2022,Siskiyou,47,One-person Cases,18.0
2022-03-01,Mar 2022,Riverside,33,One-person Cases,2172.0
2022-03-01,Mar 2022,Sonoma,49,Total GR Cases,92.0
2022-03-01,Mar 2022,Placer,31,One-person Cases,125.0
2022-03-01,Mar 2022,San Diego,37,Net GR Expenditure,1596139.0
2022-03-01,Mar 2022,San Bernardino,36,Net GR Expenditure,23619.0
2022-03-01,Mar 2022,San Benito,35,Net GR Expenditure,23923.0
2022-03-01,Mar 2022,Sacramento,34,Net GR Expenditure,913320.0
2022-03-01,Mar 2022,Riverside,33,Net GR Expenditure,563874.0
2022-03-01,Mar 2022,Plumas,32,Net GR Expenditure,1780.0
2022-03-01,Mar 2022,Placer,31,Net GR Expenditure,15517.0
2022-03-01,Mar 2022,San Francisco,38,Net GR Expenditure,2751705.0
2022-03-01,Mar 2022,Orange,30,Net GR Expenditure,1220322.0
2022-03-01,Mar 2022,Napa,28,Net GR Expenditure,1111.0
2022-03-01,Mar 2022,Monterey,27,Net GR Expenditure,52411.0
2022-03-01,Mar 2022,Mono,26,Net GR Expenditure,-591.0
2022-03-01,Mar 2022,Modoc,25,Net GR Expenditure,8762.0
2022-03-01,Mar 2022,Merced,24,Net GR Expenditure,5513.0
2022-03-01,Mar 2022,Mendocino,23,Net GR Expenditure,6457.0
2022-03-01,Mar 2022,Mariposa,22,Net GR Expenditure,7153.0
2022-03-01,Mar 2022,Nevada,29,Net GR Expenditure,17833.0
2022-03-01,Mar 2022,San Joaquin,39,Net GR Expenditure,32970.0
2022-03-01,Mar 2022,San Luis Obispo,40,Net GR Expenditure,129774.0
2022-03-01,Mar 2022,San Mateo,41,Net GR Expenditure,116279.0
2022-03-01,Mar 2022,Yuba,58,Net GR Expenditure,-4924.0
2022-03-01,Mar 2022,Yolo,57,Net GR Expenditure,7450.0
2022-03-01,Mar 2022,Ventura,56,Net GR Expenditure,2218.0
2022-03-01,Mar 2022,Tuolumne,55,Net GR Expenditure,11246.0
2022-03-01,Mar 2022,Tulare,54,Net GR Expenditure,48454.0
2022-03-01,Mar 2022,Trinity,53,Net GR Expenditure,1675.0
2022-03-01,Mar 2022,Tehama,52,Net GR Expenditure,2205.0
2022-03-01,Mar 2022,Sutter,51,Net GR Expenditure,863.0
2022-03-01,Mar 2022,Stanislaus,50,Net GR Expenditure,178425.0
2022-03-01,Mar 2022,Sonoma,49,Net GR Expenditure,10492.0
2022-03-01,Mar 2022,Solano,48,Net GR Expenditure,127126.0
2022-03-01,Mar 2022,Siskiyou,47,Net GR Expenditure,-150.0
2022-03-01,Mar 2022,Sierra,46,Net GR Expenditure,4822.0
2022-03-01,Mar 2022,Shasta,45,Net GR Expenditure,13960.0
